45,144.85;617.20;617.93;47.049;4.976;29.337;76.284;34.225;34.225;
46,144.85;617.20;617.93;47.049;4.976;29.337;76.284;34.225;34.225;
47,144.85;617.20;617.93;47.049;4.976;29.337;76.284;34.225;34.225;
48,145.31;617.85;617.79;47.073;4.979;29.352;76.322;34.227;34.227;
49,145.31;617.85;617.79;47.073;4.979;29.352;76.322;34.227;34.227;
50,145.31;617.85;617.79;47.073;4.979;29.352;76.322;34.227;34.227;
51,145.31;617.85;617.79;47.073;4.979;29.352;76.322;34.227;34.227;
52,145.77;618.50;617.64;47.097;4.981;29.367;76.361;34.230;34.230;
53,145.77;618.50;617.64;47.097;4.981;29.367;76.361;34.230;34.230;
54,145.77;618.50;617.64;47.097;4.981;29.367;76.361;34.230;34.230;
55,145.77;618.50;617.64;47.097;4.981;29.367;76.361;34.230;34.230;
56,146.22;619.15;617.50;47.121;4.984;29.382;76.400;34.232;34.232;
57,146.22;619.15;617.50;47.121;4.984;29.382;76.400;34.232;34.232;
58,146.22;619.15;617.50;47.121;4.984;29.382;76.400;34.232;34.232;
59,146.22;619.15;617.50;47.121;4.984;29.382;76.400;34.232;34.232;
60,146.68;619.80;617.36;47.145;4.986;29.397;76.439;34.234;34.234;
61,146.68;619.80;617.36;47.145;4.986;29.397;76.439;34.234;34.234;
62,146.68;619.80;617.36;47.145;4.986;29.397;76.439;34.234;34.234;
63,146.68;619.80;617.36;47.145;4.986;29.397;76.439;34.234;34.234;
64,147.13;620.45;617.21;47.169;4.989;29.412;76.478;34.236;34.236;
65,147.13;620.45;617.21;47.169;4.989;29.412;76.478;34.236;34.236;
66,147.13;620.45;617.21;47.169;4.989;29.412;76.478;34.236;34.236;
67,147.13;620.45;617.21;47.169;4.989;29.412;76.478;34.236;34.236;
68,147.59;621.10;617.07;47.193;4.991;29.426;76.517;34.238;34.238;
69,147.59;621.10;617.07;47.193;4.991;29.426;76.517;34.238;34.238;
70,147.59;621.10;617.07;47.193;4.991;29.426;76.517;34.238;34.238;
71,147.59;621.10;617.07;47.193;4.991;29.426;76.517;34.238;34.238;
72,148.04;621.75;616.92;47.217;4.994;29.441;76.556;34.240;34.240;
73,148.04;621.75;616.92;47.217;4.994;29.441;76.556;34.240;34.240;
74,148.04;621.75;616.92;47.217;4.994;29.441;76.556;34.240;34.240;
75,148.04;621.75;616.92;47.217;4.994;29.441;76.556;34.240;34.240;
76,148.50;622.40;616.78;47.241;4.996;29.456;76.595;34.242;34.242;
77,148.50;622.40;616.78;47.241;4.996;29.456;76.595;34.242;34.242;
78,148.50;622.40;616.78;47.241;4.996;29.456;76.595;34.242;34.242;
79,148.50;622.40;616.78;47.241;4.996;29.456;76.595;34.242;34.242;
80,148.95;623.05;616.64;47.265;4.999;29.471;76.634;34.245;34.245;
81,148.95;623.05;616.64;47.265;4.999;29.471;76.634;34.245;34.245;
82,148.95;623.05;616.64;47.265;4.999;29.471;76.634;34.245;34.245;
83,148.95;623.05;616.64;47.265;4.999;29.471;76.634;34.245;34.245;
84,149.41;623.70;616.49;47.289;5.002;29.486;76.673;34.247;34.247;
85,149.41;623.70;616.49;47.289;5.002;29.486;76.673;34.247;34.247;
86,149.41;623.70;616.49;47.289;5.002;29.486;76.673;34.247;34.247;
87,149.41;623.70;616.49;47.289;5.002;29.486;76.673;34.247;34.247;
88,149.86;624.35;616.35;47.313;5.004;29.501;76.712;34.249;34.249;
89,149.86;624.35;616.35;47.313;5.004;29.501;76.712;34.249;34.249;
90,149.86;624.35;616.35;47.313;5.004;29.501;76.712;34.249;34.249;
91,149.86;624.35;616.35;47.313;5.004;29.501;76.712;34.249;34.249;
92,150.32;625.00;616.21;47.337;5.007;29.516;76.751;34.251;34.251;
93,150.32;625.00;616.21;47.337;5.007;29.516;76.751;34.251;34.251;
94,150.32;625.00;616.21;47.337;5.007;29.516;76.751;34.251;34.251;
95,150.32;625.00;616.21;47.337;5.007;29.516;76.751;34.251;34.251;
96,150.77;625.65;616.06;47.361;5.009;29.531;76.790;34.253;34.253;
97,150.77;625.65;616.06;47.361;5.009;29.531;76.790;34.253;34.253;
98,150.77;625.65;616.06;47.361;5.009;29.531;76.790;34.253;34.253;
99,150.77;625.65;616.06;47.361;5.009;29.531;76.790;34.253;34.253;
100,151.22;626.30;615.92;47.385;5.012;29.546;76.829;34.255;34.255;
101,151.22;626.30;615.92;47.385;5.012;29.546;76.829;34.255;34.255;
102,151.22;626.30;615.92;47.385;5.012;29.546;76.829;34.255;34.255;
103,151.22;626.30;615.92;47.385;5.012;29.546;76.829;34.255;34.255;
104,151.68;626.96;615.78;47.409;5.014;29.561;76.868;34.258;34.258;
105,151.68;626.96;615.78;47.409;5.014;29.561;76.868;34.258;34.258;
106,151.68;626.96;615.78;47.409;5.014;29.561;76.868;34.258;34.258;
107,151.68;626.96;615.78;47.409;5.014;29.561;76.868;34.258;34.258;
108,152.13;627.61;615.63;47.434;5.017;29.576;76.907;34.260;34.260;
109,152.13;627.61;615.63;47.434;5.017;29.576;76.907;34.260;34.260;
110,152.13;627.61;615.63;47.434;5.017;29.576;76.907;34.260;34.260;
111,152.13;627.61;615.63;47.434;5.017;29.576;76.907;34.260;34.260;
112,152.58;628.26;615.49;47.458;5.019;29.591;76.946;34.262;34.262;
113,152.58;628.26;615.49;47.458;5.019;29.591;76.946;34.262;34.262;
114,152.58;628.26;615.49;47.458;5.019;29.591;76.946;34.262;34.262;
115,152.58;628.26;615.49;47.458;5.019;29.591;76.946;34.262;34.262;
116,153.03;628.91;615.35;47.482;5.022;29.606;76.985;34.264;34.264;
117,153.03;628.91;615.35;47.482;5.022;29.606;76.985;34.264;34.264;
118,153.03;628.91;615.35;47.482;5.022;29.606;76.985;34.264;34.264;
119,153.03;628.91;615.35;47.482;5.022;29.606;76.985;34.264;34.264;
120,153.48;629.56;615.20;47.506;5.024;29.621;77.024;34.266;34.266;
121,153.48;629.56;615.20;47.506;5.024;29.621;77.024;34.266;34.266;
122,153.48;629.56;615.20;47.506;5.024;29.621;77.024;34.266;34.266;
123,153.48;629.56;615.20;47.506;5.024;29.621;77.024;34.266;34.266;
124,153.94;630.22;615.06;47.530;5.027;29.636;77.063;34.268;34.268;
125,153.94;630.22;615.06;47.530;5.027;29.636;77.063;34.268;34.268;
126,153.94;630.22;615.06;47.530;5.027;29.636;77.063;34.268;34.268;
127,153.94;630.22;615.06;47.530;5.027;29.636;77.063;34.268;34.268;
128,154.39;630.87;614.92;47.554;5.030;29.652;77.102;34.271;34.271;
129,154.39;630.87;614.92;47.554;5.030;29.652;77.102;34.271;34.271;
130,154.39;630.87;614.92;47.554;5.030;29.652;77.102;34.271;34.271;
131,154.39;630.87;614.92;47.554;5.030;29.652;77.102;34.271;34.271;
132,154.84;631.52;614.77;47.578;5.032;29.667;77.141;34.273;34.273;
133,154.84;631.52;614.77;47.578;5.032;29.667;77.141;34.273;34.273;
134,154.84;631.52;614.77;47.578;5.032;29.667;77.141;34.273;34.273;
135,154.84;631.52;614.77;47.578;5.032;29.667;77.141;34.273;34.273;
136,155.29;632.18;614.63;47.602;5.035;29.682;77.180;34.275;34.275;
137,155.29;632.18;614.63;47.602;5.035;29.682;77.180;34.275;34.275;
138,155.29;632.18;614.63;47.602;5.035;29.682;77.180;34.275;34.275;
139,155.29;632.18;614.63;47.602;5.035;29.682;77.180;34.275;34.275;
140,155.74;632.83;614.49;47.626;5.037;29.697;77.220;34.277;34.277;
141,155.74;632.83;614.49;47.626;5.037;29.697;77.220;34.277;34.277;
142,155.74;632.83;614.49;47.626;5.037;29.697;77.220;34.277;34.277;
143,155.74;632.83;614.49;47.626;5.037;29.697;77.220;34.277;34.277;
144,156.19;633.48;614.34;47.650;5.040;29.712;77.259;34.279;34.279;
145,156.19;633.48;614.34;47.650;5.040;29.712;77.259;34.279;34.279;
146,156.19;633.48;614.34;47.650;5.040;29.712;77.259;34.279;34.279;
147,156.19;633.48;614.34;47.650;5.040;29.712;77.259;34.279;34.279;
148,156.64;634.14;614.20;47.674;5.042;29.727;77.298;34.281;34.281;
149,156.64;634.14;614.20;47.674;5.042;29.727;77.298;34.281;34.281;
150,156.64;634.14;614.20;47.674;5.042;29.727;77.298;34.281;34.281;
151,156.64;634.14;614.20;47.674;5.042;29.727;77.298;34.281;34.281;
152,157.09;634.79;614.06;47.699;5.045;29.742;77.337;34.284;34.284;
153,157.09;634.79;614.06;47.699;5.045;29.742;77.337;34.284;34.284;
154,157.09;634.79;614.06;47.699;5.045;29.742;77.337;34.284;34.284;
155,157.09;634.79;614.06;47.699;5.045;29.742;77.337;34.284;34.284;
156,157.54;635.44;613.91;47.723;5.047;29.757;77.376;34.286;34.286;
157,157.54;635.44;613.91;47.723;5.047;29.757;77.376;34.286;34.286;
158,157.54;635.44;613.91;47.723;5.047;29.757;77.376;34.286;34.286;
159,157.54;635.44;613.91;47.723;5.047;29.757;77.376;34.286;34.286;
160,157.99;636.10;613.77;47.747;5.050;29.772;77.415;34.288;34.288;
161,157.99;636.10;613.77;47.747;5.050;29.772;77.415;34.288;34.288;
162,157.99;636.10;613.77;47.747;5.050;29.772;77.415;34.288;34.288;
163,157.99;636.10;613.77;47.747;5.050;29.772;77.415;34.288;34.288;
164,158.44;636.75;613.63;47.771;5.052;29.787;77.454;34.290;34.290;
165,158.44;636.75;613.63;47.771;5.052;29.787;77.454;34.290;34.290;
166,158.44;636.75;613.63;47.771;5.052;29.787;77.454;34.290;34.290;
167,158.44;636.75;613.63;47.771;5.052;29.787;77.454;34.290;34.290;
168,158.89;637.41;613.48;47.795;5.055;29.802;77.493;34.292;34.292;
169,158.89;637.41;613.48;47.795;5.055;29.802;77.493;34.292;34.292;
170,158.89;637.41;613.48;47.795;5.055;29.802;77.493;34.292;34.292;
171,158.89;637.41;613.48;47.795;5.055;29.802;77.493;34.292;34.292;
172,159.33;638.06;613.34;47.819;5.058;29.817;77.532;34.294;34.294;
173,159.33;638.06;613.34;47.819;5.058;29.817;77.532;34.294;34.294;
174,159.33;638.06;613.34;47.819;5.058;29.817;77.532;34.294;34.294;
175,159.33;638.06;613.34;47.819;5.058;29.817;77.532;34.294;34.294;
176,159.78;638.72;613.20;47.843;5.060;29.832;77.572;34.297;34.297;
177,159.78;638.72;613.20;47.843;5.060;29.832;77.572;34.297;34.297;
178,159.78;638.72;613.20;47.843;5.060;29.832;77.572;34.297;34.297;
179,159.78;638.72;613.20;47.843;5.060;29.832;77.572;34.297;34.297;
180,160.23;639.37;613.05;47.868;5.063;29.847;77.611;34.299;34.299;
181,160.23;639.37;613.05;47.868;5.063;29.847;77.611;34.299;34.299;
182,160.23;639.37;613.05;47.868;5.063;29.847;77.611;34.299;34.299;
183,160.23;639.37;613.05;47.868;5.063;29.847;77.611;34.299;34.299;
184,160.68;640.03;612.91;47.892;5.065;29.862;77.650;34.301;34.301;
185,160.68;640.03;612.91;47.892;5.065;29.862;77.650;34.301;34.301;
186,160.68;640.03;612.91;47.892;5.065;29.862;77.650;34.301;34.301;
187,160.68;640.03;612.91;47.892;5.065;29.862;77.650;34.301;34.301;
188,161.13;640.68;612.77;47.916;5.068;29.877;77.689;34.303;34.303;
189,161.13;640.68;612.77;47.916;5.068;29.877;77.689;34.303;34.303;
190,161.13;640.68;612.77;47.916;5.068;29.877;77.689;34.303;34.303;
191,161.13;640.68;612.77;47.916;5.068;29.877;77.689;34.303;34.303;
192,161.57;641.34;612.62;47.940;5.070;29.892;77.728;34.305;34.305;
193,161.57;641.34;612.62;47.940;5.070;29.892;77.728;34.305;34.305;
194,161.57;641.34;612.62;47.940;5.070;29.892;77.728;34.305;34.305;
195,161.57;641.34;612.62;47.940;5.070;29.892;77.728;34.305;34.305;
196,162.02;641.99;612.48;47.964;5.073;29.907;77.768;34.307;34.307;
197,162.02;641.99;612.48;47.964;5.073;29.907;77.768;34.307;34.307;
198,162.02;641.99;612.48;47.964;5.073;29.907;77.768;34.307;34.307;
199,162.02;641.99;612.48;47.964;5.073;29.907;77.768;34.307;34.307;
200,162.47;642.65;612.34;47.988;5.075;29.922;77.807;34.310;34.310;
201,162.47;642.65;612.34;47.988;5.075;29.922;77.807;34.310;34.310;
202,162.47;642.65;612.34;47.988;5.075;29.922;77.807;34.310;34.310;
203,162.47;642.65;612.34;47.988;5.075;29.922;77.807;34.310;34.310;
204,162.91;643.31;612.19;48.013;5.078;29.938;77.846;34.312;34.312;
205,162.91;643.31;612.19;48.013;5.078;29.938;77.846;34.312;34.312;
206,162.91;643.31;612.19;48.013;5.078;29.938;77.846;34.312;34.312;
207,162.91;643.31;612.19;48.013;5.078;29.938;77.846;34.312;34.312;
208,163.36;643.96;612.05;48.037;5.081;29.953;77.885;34.314;34.314;
209,163.36;643.96;612.05;48.037;5.081;29.953;77.885;34.314;34.314;
210,163.36;643.96;612.05;48.037;5.081;29.953;77.885;34.314;34.314;
211,163.36;643.96;612.05;48.037;5.081;29.953;77.885;34.314;34.314;
212,163.80;644.62;611.91;48.061;5.083;29.968;77.924;34.316;34.316;
213,163.80;644.62;611.91;48.061;5.083;29.968;77.924;34.316;34.316;
214,163.80;644.62;611.91;48.061;5.083;29.968;77.924;34.316;34.316;
215,163.80;644.62;611.91;48.061;5.083;29.968;77.924;34.316;34.316;
216,164.25;645.28;611.76;48.085;5.086;29.983;77.964;34.318;34.318;
217,164.25;645.28;611.76;48.085;5.086;29.983;77.964;34.318;34.318;
218,164.25;645.28;611.76;48.085;5.086;29.983;77.964;34.318;34.318;
219,164.25;645.28;611.76;48.085;5.086;29.983;77.964;34.318;34.318;
220,164.69;645.93;611.62;48.109;5.088;29.998;78.003;34.320;34.320;
221,164.69;645.93;611.62;48.109;5.088;29.998;78.003;34.320;34.320;
222,164.69;645.93;611.62;48.109;5.088;29.998;78.003;34.320;34.320;
223,164.69;645.93;611.62;48.109;5.088;29.998;78.003;34.320;34.320;
224,165.14;646.59;611.48;48.134;5.091;30.013;78.042;34.323;34.323;
225,165.14;646.59;611.48;48.134;5.091;30.013;78.042;34.323;34.323;
226,165.14;646.59;611.48;48.134;5.091;30.013;78.042;34.323;34.323;
227,165.14;646.59;611.48;48.134;5.091;30.013;78.042;34.323;34.323;
228,165.58;647.25;611.34;48.158;5.093;30.028;78.081;34.325;34.325;
229,165.58;647.25;611.34;48.158;5.093;30.028;78.081;34.325;34.325;
230,165.58;647.25;611.34;48.158;5.093;30.028;78.081;34.325;34.325;
231,165.58;647.25;611.34;48.158;5.093;30.028;78.081;34.325;34.325;
232,166.03;647.91;611.19;48.182;5.096;30.043;78.121;34.327;34.327;
233,166.03;647.91;611.19;48.182;5.096;30.043;78.121;34.327;34.327;
234,166.03;647.91;611.19;48.182;5.096;30.043;78.121;34.327;34.327;
235,166.03;647.91;611.19;48.182;5.096;30.043;78.121;34.327;34.327;
236,166.47;648.56;611.05;48.206;5.099;30.058;78.160;34.329;34.329;
237,166.47;648.56;611.05;48.206;5.099;30.058;78.160;34.329;34.329;
238,166.47;648.56;611.05;48.206;5.099;30.058;78.160;34.329;34.329;
239,166.47;648.56;611.05;48.206;5.099;30.058;78.160;34.329;34.329;
240,166.92;649.22;610.91;48.230;5.101;30.073;78.199;34.331;34.331;
241,166.92;649.22;610.91;48.230;5.101;30.073;78.199;34.331;34.331;
242,166.92;649.22;610.91;48.230;5.101;30.073;78.199;34.331;34.331;
243,166.92;649.22;610.91;48.230;5.101;30.073;78.199;34.331;34.331;
244,167.36;649.88;610.76;48.255;5.104;30.088;78.239;34.334;34.334;
245,167.36;649.88;610.76;48.255;5.104;30.088;78.239;34.334;34.334;
246,167.36;649.88;610.76;48.255;5.104;30.088;78.239;34.334;34.334;
247,167.36;649.88;610.76;48.255;5.104;30.088;78.239;34.334;34.334;
248,167.80;650.54;610.62;48.279;5.106;30.104;78.278;34.336;34.336;
249,167.80;650.54;610.62;48.279;5.106;30.104;78.278;34.336;34.336;
250,167.80;650.54;610.62;48.279;5.106;30.104;78.278;34.336;34.336;
251,167.80;650.54;610.62;48.279;5.106;30.104;78.278;34.336;34.336;
252,168.25;651.20;610.48;48.303;5.109;30.119;78.317;34.338;34.338;
253,168.25;651.20;610.48;48.303;5.109;30.119;78.317;34.338;34.338;
254,168.25;651.20;610.48;48.303;5.109;30.119;78.317;34.338;34.338;
255,168.25;651.20;610.48;48.303;5.109;30.119;78.317;34.338;34.338;
256,168.69;651.86;610.33;48.327;5.111;30.134;78.356;34.340;34.340;
257,168.69;651.86;610.33;48.327;5.111;30.134;78.356;34.340;34.340;
258,168.69;651.86;610.33;48.327;5.111;30.134;78.356;34.340;34.340;
259,168.69;651.86;610.33;48.327;5.111;30.134;78.356;34.340;34.340;
260,169.13;652.51;610.19;48.352;5.114;30.149;78.396;34.342;34.342;
261,169.13;652.51;610.19;48.352;5.114;30.149;78.396;34.342;34.342;
262,169.13;652.51;610.19;48.352;5.114;30.149;78.396;34.342;34.342;
263,169.13;652.51;610.19;48.352;5.114;30.149;78.396;34.342;34.342;
264,169.57;653.17;610.05;48.376;5.116;30.164;78.435;34.344;34.344;
265,169.57;653.17;610.05;48.376;5.116;30.164;78.435;34.344;34.344;
266,169.57;653.17;610.05;48.376;5.116;30.164;78.435;34.344;34.344;
267,169.57;653.17;610.05;48.376;5.116;30.164;78.435;34.344;34.344;
268,170.01;653.83;609.90;48.400;5.119;30.179;78.474;34.347;34.347;
269,170.01;653.83;609.90;48.400;5.119;30.179;78.474;34.347;34.347;
270,170.01;653.83;609.90;48.400;5.119;30.179;78.474;34.347;34.347;
271,170.01;653.83;609.90;48.400;5.119;30.179;78.474;34.347;34.347;
272,170.46;654.49;609.76;48.425;5.122;30.194;78.514;34.349;34.349;
273,170.46;654.49;609.76;48.425;5.122;30.194;78.514;34.349;34.349;
274,170.46;654.49;609.76;48.425;5.122;30.194;78.514;34.349;34.349;
275,170.46;654.49;609.76;48.425;5.122;30.194;78.514;34.349;34.349;
276,170.90;655.15;609.62;48.449;5.124;30.209;78.553;34.351;34.351;
277,170.90;655.15;609.62;48.449;5.124;30.209;78.553;34.351;34.351;
278,170.90;655.15;609.62;48.449;5.124;30.209;78.553;34.351;34.351;
279,170.90;655.15;609.62;48.449;5.124;30.209;78.553;34.351;34.351;
280,171.34;655.81;609.48;48.473;5.127;30.225;78.592;34.353;34.353;
281,171.34;655.81;609.48;48.473;5.127;30.225;78.592;34.353;34.353;
282,171.34;655.81;609.48;48.473;5.127;30.225;78.592;34.353;34.353;
283,171.34;655.81;609.48;48.473;5.127;30.225;78.592;34.353;34.353;
284,171.78;656.47;609.33;48.497;5.129;30.240;78.632;34.355;34.355;
285,171.78;656.47;609.33;48.497;5.129;30.240;78.632;34.355;34.355;
286,171.78;656.47;609.33;48.497;5.129;30.240;78.632;34.355;34.355;
287,171.78;656.47;609.33;48.497;5.129;30.240;78.632;34.355;34.355;
288,172.22;657.13;609.19;48.522;5.132;30.255;78.671;34.357;34.357;
289,172.22;657.13;609.19;48.522;5.132;30.255;78.671;34.357;34.357;
290,172.22;657.13;609.19;48.522;5.132;30.255;78.671;34.357;34.357;
291,172.22;657.13;609.19;48.522;5.132;30.255;78.671;34.357;34.357;
292,172.66;657.79;609.05;48.546;5.134;30.270;78.711;34.360;34.360;
293,172.66;657.79;609.05;48.546;5.134;30.270;78.711;34.360;34.360;
294,172.66;657.79;609.05;48.546;5.134;30.270;78.711;34.360;34.360;
295,172.66;657.79;609.05;48.546;5.134;30.270;78.711;34.360;34.360;
296,173.10;658.45;608.90;48.570;5.137;30.285;78.750;34.362;34.362;
297,173.10;658.45;608.90;48.570;5.137;30.285;78.750;34.362;34.362;
298,173.10;658.45;608.90;48.570;5.137;30.285;78.750;34.362;34.362;
299,173.10;658.45;608.90;48.570;5.137;30.285;78.750;34.362;34.362;
300,173.54;659.11;608.76;48.595;5.140;30.300;78.789;34.364;34.364;
301,173.54;659.11;608.76;48.595;5.140;30.300;78.789;34.364;34.364;
302,173.54;659.11;608.76;48.595;5.140;30.300;78.789;34.364;34.364;
303,173.54;659.11;608.76;48.595;5.140;30.300;78.789;34.364;34.364;
304,173.98;659.77;608.62;48.619;5.142;30.316;78.829;34.366;34.366;
305,173.98;659.77;608.62;48.619;5.142;30.316;78.829;34.366;34.366;
306,173.98;659.77;608.62;48.619;5.142;30.316;78.829;34.366;34.366;
307,173.98;659.77;608.62;48.619;5.142;30.316;78.829;34.366;34.366;
308,174.42;660.43;608.48;48.643;5.145;30.331;78.868;34.368;34.368;
309,174.42;660.43;608.48;48.643;5.145;30.331;78.868;34.368;34.368;
310,174.42;660.43;608.48;48.643;5.145;30.331;78.868;34.368;34.368;
311,174.42;660.43;608.48;48.643;5.145;30.331;78.868;34.368;34.368;
312,174.86;661.10;608.33;48.667;5.147;30.346;78.908;34.371;34.371;
313,174.86;661.10;608.33;48.667;5.147;30.346;78.908;34.371;34.371;
314,174.86;661.10;608.33;48.667;5.147;30.346;78.908;34.371;34.371;
315,174.86;661.10;608.33;48.667;5.147;30.346;78.908;34.371;34.371;
316,175.30;661.76;608.19;48.692;5.150;30.361;78.947;34.373;34.373;
317,175.30;661.76;608.19;48.692;5.150;30.361;78.947;34.373;34.373;
318,175.30;661.76;608.19;48.692;5.150;30.361;78.947;34.373;34.373;
319,175.30;661.76;608.19;48.692;5.150;30.361;78.947;34.373;34.373;
320,175.74;662.42;608.05;48.716;5.152;30.376;78.987;34.375;34.375;
321,175.74;662.42;608.05;48.716;5.152;30.376;78.987;34.375;34.375;
322,175.74;662.42;608.05;48.716;5.152;30.376;78.987;34.375;34.375;
323,175.74;662.42;608.05;48.716;5.152;30.376;78.987;34.375;34.375;
324,176.17;663.08;607.90;48.740;5.155;30.391;79.026;34.377;34.377;
325,176.17;663.08;607.90;48.740;5.155;30.391;79.026;34.377;34.377;
326,176.17;663.08;607.90;48.740;5.155;30.391;79.026;34.377;34.377;
327,176.17;663.08;607.90;48.740;5.155;30.391;79.026;34.377;34.377;
328,176.61;663.74;607.76;48.765;5.158;30.407;79.065;34.379;34.379;
329,176.61;663.74;607.76;48.765;5.158;30.407;79.065;34.379;34.379;
330,176.61;663.74;607.76;48.765;5.158;30.407;79.065;34.379;34.379;
331,176.61;663.74;607.76;48.765;5.158;30.407;79.065;34.379;34.379;
332,177.05;664.40;607.62;48.789;5.160;30.422;79.105;34.382;34.382;
333,177.05;664.40;607.62;48.789;5.160;30.422;79.105;34.382;34.382;
334,177.05;664.40;607.62;48.789;5.160;30.422;79.105;34.382;34.382;
335,177.05;664.40;607.62;48.789;5.160;30.422;79.105;34.382;34.382;
336,177.49;665.07;607.48;48.813;5.163;30.437;79.144;34.384;34.384;
337,177.49;665.07;607.48;48.813;5.163;30.437;79.144;34.384;34.384;
338,177.49;665.07;607.48;48.813;5.163;30.437;79.144;34.384;34.384;
339,177.49;665.07;607.48;48.813;5.163;30.437;79.144;34.384;34.384;
340,177.92;665.73;607.33;48.838;5.165;30.452;79.184;34.386;34.386;
341,177.92;665.73;607.33;48.838;5.165;30.452;79.184;34.386;34.386;
342,177.92;665.73;607.33;48.838;5.165;30.452;79.184;34.386;34.386;
343,177.92;665.73;607.33;48.838;5.165;30.452;79.184;34.386;34.386;
344,178.36;666.39;607.19;48.862;5.168;30.467;79.223;34.388;34.388;
345,178.36;666.39;607.19;48.862;5.168;30.467;79.223;34.388;34.388;
346,178.36;666.39;607.19;48.862;5.168;30.467;79.223;34.388;34.388;
347,178.36;666.39;607.19;48.862;5.168;30.467;79.223;34.388;34.388;
348,178.80;667.05;607.05;48.887;5.170;30.482;79.263;34.390;34.390;
349,178.80;667.05;607.05;48.887;5.170;30.482;79.263;34.390;34.390;
350,178.80;667.05;607.05;48.887;5.170;30.482;79.263;34.390;34.390;
351,178.80;667.05;607.05;48.887;5.170;30.482;79.263;34.390;34.390;
352,179.23;667.72;606.90;48.911;5.173;30.498;79.302;34.392;34.392;
353,179.23;667.72;606.90;48.911;5.173;30.498;79.302;34.392;34.392;
354,179.23;667.72;606.90;48.911;5.173;30.498;79.302;34.392;34.392;
355,179.23;667.72;606.90;48.911;5.173;30.498;79.302;34.392;34.392;
356,179.67;668.38;606.76;48.935;5.176;30.513;79.342;34.395;34.395;
357,179.67;668.38;606.76;48.935;5.176;30.513;79.342;34.395;34.395;
358,179.67;668.38;606.76;48.935;5.176;30.513;79.342;34.395;34.395;
